Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_northing,UTM_easting,UTC,Zone,Letter
1676050968.210838,0,63768,0,GPS1_FRAME,1.03929,-11.919065,1.7,15.3,175092.7860784522,115023.11791709249,174248.0,29,N
1676050969.2118542,0,63769,0,GPS1_FRAME,1.039285,-11.919071666666667,1.7,15.2,175092.04288525425,115022.56522955235,174249.0,29,N
1676050970.2099102,0,63770,0,GPS1_FRAME,1.0392783333333333,-11.919080000000001,1.7,15.8,175091.11385110114,115021.8282555825,174250.0,29,N
1676050971.2108402,0,63771,0,GPS1_FRAME,1.039275,-11.919088333333333,1.7,16.1,175090.18515814963,115021.46019790781,174251.0,29,N
1676050972.2123506,0,63772,0,GPS1_FRAME,1.03927,-11.919093333333333,1.7,16.1,175089.62763528834,115020.90733862674,174252.0,29,N
1676050973.211765,0,63773,0,GPS1_FRAME,1.0392649999999999,-11.919096666666666,1.7,16.2,175089.25578277552,115020.35430761716,174253.0,29,N
1676050974.2120032,0,63774,0,GPS1_FRAME,1.0392583333333334,-11.919101666666668,1.7,16.3,175088.6980893091,115019.61699017443,174254.0,29,N
1676050975.22976,0,63775,0,GPS1_FRAME,1.0392483333333333,-11.919108333333332,1.7,16.4,175087.9543842838,115018.5109281385,174255.0,29,N
1676050976.2132497,0,63776,0,GPS1_FRAME,1.0392416666666666,-11.919115,1.7,16.7,175087.21102045965,115017.77378240347,174256.0,29,N
1676050977.2128246,0,63777,0,GPS1_FRAME,1.0392366666666666,-11.919121666666666,1.7,16.9,175086.467827235,115017.22109481855,174257.0,29,N
1676050978.2136545,0,63778,0,GPS1_FRAME,1.0392266666666667,-11.91913,1.7,17.3,175085.53845184785,115016.11520447327,174258.0,29,N
1676050979.2304263,0,63779,0,GPS1_FRAME,1.0392166666666667,-11.919136666666667,1.7,17.6,175084.79474681756,115015.0091423952,174259.0,29,N
1676050980.2294433,0,63780,0,GPS1_FRAME,1.03921,-11.919144999999999,1.7,17.7,175083.86571261985,115014.27216834536,174300.0,29,N
1676050981.228963,0,63781,0,GPS1_FRAME,1.0392033333333333,-11.919151666666666,1.7,18.0,175083.12234877888,115013.53502256956,174301.0,29,N
1676050982.2123034,0,63782,0,GPS1_FRAME,1.0391966666666665,-11.919156666666668,1.7,18.1,175082.5646553018,115012.79770506994,174302.0,29,N
1676050983.2126012,0,63783,0,GPS1_FRAME,1.0391916666666667,-11.919163333333334,1.7,18.3,175081.82146205363,115012.24501744463,174303.0,29,N
1676050984.212754,0,63784,0,GPS1_FRAME,1.039185,-11.919171666666667,1.7,18.7,175080.89242783393,115011.50804336449,174304.0,29,N
1676050985.2118568,0,63785,0,GPS1_FRAME,1.03918,-11.919176666666667,1.7,19.2,175080.33490494482,115010.95518401252,174305.0,29,N
1676050986.2283187,0,63786,0,GPS1_FRAME,1.0391733333333333,-11.919185,1.7,19.3,175079.40587071778,115010.21820991796,174306.0,29,N
1676050987.2128177,0,63787,0,GPS1_FRAME,1.0391666666666668,-11.919191666666668,1.7,19.4,175078.66250685905,115009.48106410114,174307.0,29,N
1676050988.21198,0,63788,0,GPS1_FRAME,1.0391599999999999,-11.919198333333332,1.7,19.5,175077.91914299445,115008.74391827702,174308.0,29,N
1676050989.228825,0,63789,0,GPS1_FRAME,1.039155,-11.919205,1.7,19.5,175077.1759497178,115008.19123061681,174309.0,29,N
1676050990.211975,0,63790,0,GPS1_FRAME,1.03915,-11.919213333333333,1.7,19.6,175076.24708606087,115007.63871466373,174310.0,29,N
1676050991.2126381,0,63791,0,GPS1_FRAME,1.0391433333333333,-11.919221666666665,1.7,19.8,175075.3180518056,115006.9017405311,174311.0,29,N
1676050992.2123935,0,63792,0,GPS1_FRAME,1.0391366666666666,-11.91923,1.7,19.9,175074.38901754405,115006.16476638989,174312.0,29,N
1676050993.2123344,0,63793,0,GPS1_FRAME,1.0391283333333334,-11.919238333333334,1.7,20.0,175073.45981268678,115005.24333406375,174313.0,29,N
1676050994.2102203,0,63794,0,GPS1_FRAME,1.0391233333333334,-11.919246666666668,1.7,20.2,175072.5309490015,115004.69081808205,174314.0,29,N
1676050995.2104359,0,63795,0,GPS1_FRAME,1.0391166666666667,-11.919255,1.7,20.1,175071.6019147205,115003.9538439153,174315.0,29,N
1676050996.2107868,0,63796,0,GPS1_FRAME,1.0391116666666667,-11.919260000000001,1.7,20.1,175071.0443917967,115003.40098450313,174316.0,29,N
1676050997.2103398,0,63797,0,GPS1_FRAME,1.039105,-11.919268333333333,1.7,20.3,175070.11535750568,115002.66401032193,174317.0,29,N
1676050998.2104266,0,63798,0,GPS1_FRAME,1.0390966666666666,-11.919275,1.7,20.5,175069.37182301178,115001.74240624224,174318.0,29,N
1676050999.2127693,0,63799,0,GPS1_FRAME,1.03909,-11.919281666666667,1.7,20.5,175068.6284591045,115001.00526033682,174319.0,29,N
1676051000.2128267,0,63800,0,GPS1_FRAME,1.0390833333333334,-11.919288333333332,1.7,20.7,175067.88509519113,115000.26811442415,174320.0,29,N
1676051001.2107134,0,63801,0,GPS1_FRAME,1.0390783333333333,-11.919298333333334,1.7,21.1,175066.7705610671,114999.71577010078,174321.0,29,N
1676051002.2113738,0,63802,0,GPS1_FRAME,1.039075,-11.919306666666667,1.6,21.3,175065.84186791547,114999.34771225369,174322.0,29,N
1676051003.2128508,0,63803,0,GPS1_FRAME,1.03907,-11.919315000000001,1.6,21.6,175064.91300417192,114998.79519621439,174323.0,29,N
1676051004.2272956,0,63804,0,GPS1_FRAME,1.0390650000000001,-11.919323333333333,1.6,22.0,175063.98414042103,114998.24268016935,174324.0,29,N
1676051005.211657,0,63805,0,GPS1_FRAME,1.0390599999999999,-11.91933,1.6,21.9,175063.2409470667,114997.68999241416,174325.0,29,N
1676051006.2265303,0,63806,0,GPS1_FRAME,1.039055,-11.919338333333334,1.6,21.9,175062.3120833026,114997.1374763579,174326.0,29,N
1676051007.211397,0,63807,0,GPS1_FRAME,1.0390483333333334,-11.919346666666666,1.6,22.1,175061.38304894877,114996.40050210145,174327.0,29,N
1676051008.2266393,0,63808,0,GPS1_FRAME,1.0390433333333333,-11.919358333333333,1.6,22.5,175060.08284435462,114995.84832943839,174328.0,29,N
1676051009.2122333,0,63809,0,GPS1_FRAME,1.0390383333333333,-11.919366666666667,1.6,22.6,175059.15398056532,114995.29581336271,174329.0,29,N
1676051010.2122116,0,63810,0,GPS1_FRAME,1.0390333333333333,-11.919376666666667,1.6,22.7,175058.0394463556,114994.74346898383,174330.0,29,N
1676051011.2292955,0,63811,0,GPS1_FRAME,1.0390266666666668,-11.919385,1.6,22.7,175057.11041196872,114994.0064946956,174331.0,29,N
1676051012.2125058,0,63812,0,GPS1_FRAME,1.03902,-11.919391666666666,1.6,22.7,175056.3670479919,114993.26934869745,174332.0,29,N
1676051013.2122765,0,63813,0,GPS1_FRAME,1.0390116666666667,-11.919398333333334,1.6,22.7,175055.62351342966,114992.34774448926,174333.0,29,N
1676051014.212578,0,63814,0,GPS1_FRAME,1.039005,-11.919405000000001,1.6,22.8,175054.88014944433,114991.6105984756,174334.0,29,N
1676051015.2117195,0,63815,0,GPS1_FRAME,1.0389983333333332,-11.919413333333333,1.6,23.0,175053.95111503755,114990.87362415367,174335.0,29,N
1676051016.2279272,0,63816,0,GPS1_FRAME,1.0389933333333334,-11.919421666666667,1.6,23.4,175053.0222512018,114990.32110802995,174336.0,29,N
1676051017.2110155,0,63817,0,GPS1_FRAME,1.0389883333333334,-11.919428333333334,1.6,23.6,175052.2790577832,114989.76842020212,174337.0,29,N
1676051018.2120407,0,63818,0,GPS1_FRAME,1.03898,-11.919433333333334,1.6,23.6,175051.7211936274,114988.84664425433,174338.0,29,N
1676051019.2121654,0,63819,0,GPS1_FRAME,1.0389733333333333,-11.919441666666668,1.6,23.6,175050.79215919942,114988.10966990147,174339.0,29,N
1676051020.2124388,0,63820,0,GPS1_FRAME,1.0389666666666666,-11.919450000000001,1.6,23.8,175049.86312476505,114987.3726955401,174340.0,29,N
1676051021.2116966,0,63821,0,GPS1_FRAME,1.0389599999999999,-11.919463333333333,1.6,24.0,175048.37707903545,114986.63623625673,174341.0,29,N
1676051022.2105575,0,63822,0,GPS1_FRAME,1.0389533333333332,-11.919471666666668,1.6,24.1,175047.4480445828,114985.89926187653,174342.0,29,N
1676051023.2123291,0,63823,0,GPS1_FRAME,1.0389466666666667,-11.919481666666666,1.6,24.0,175046.33333969105,114985.16245918223,174343.0,29,N
1676051024.2118225,0,63824,0,GPS1_FRAME,1.0389433333333333,-11.919488333333334,1.6,24.4,175045.59031680436,114984.79422952578,174344.0,29,N
1676051025.2112544,0,63825,0,GPS1_FRAME,1.0389366666666668,-11.919495000000001,1.6,24.6,175044.846952767,114984.05708342904,174345.0,29,N
1676051026.2271461,0,63826,0,GPS1_FRAME,1.03893,-11.919501666666667,1.6,24.6,175044.1035887291,114983.31993732504,174346.0,29,N
1676051027.212075,0,63827,0,GPS1_FRAME,1.0389249999999999,-11.919508333333333,1.6,24.7,175043.36039525672,114982.76724943478,174347.0,29,N
1676051028.212042,0,63828,0,GPS1_FRAME,1.0389166666666667,-11.919513333333333,1.6,24.3,175042.80253108114,114981.84547340397,174348.0,29,N
1676051029.2280922,0,63829,0,GPS1_FRAME,1.0389083333333333,-11.919518333333334,1.6,24.1,175042.24466690695,114980.9236973658,174349.0,29,N
1676051030.2289805,0,63830,0,GPS1_FRAME,1.0389000000000002,-11.919523333333332,1.6,23.9,175041.6868027342,114980.0019213203,174350.0,29,N
1676051031.2281442,0,63831,0,GPS1_FRAME,1.0388933333333334,-11.91953,1.6,23.6,175040.94343868358,114979.2647751802,174351.0,29,N
1676051032.211682,0,63832,0,GPS1_FRAME,1.038885,-11.919535,1.6,23.5,175040.38557451125,114978.34299911975,174352.0,29,N
1676051033.2120473,0,63833,0,GPS1_FRAME,1.0388816666666665,-11.919541666666667,1.6,23.4,175039.64255158865,114977.97476941765,174353.0,29,N
