Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw_IMU
1678914729.6659422,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612329969541075,-0.0492230886786278,-0.9399294747878394,0.11906187196444483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000359,-5.6e-05,-0.00073,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.147,-7.831,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2914,0.0727,0.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.300,+001.243,+00.2914,+00.0727,+00.7460,-05.969,-00.147,-07.831,-00.000359,-00.000056,-00.000730*62
"
1678914730.668933,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613825061568845,-0.04923600772664249,-0.9399224448009261,0.11907233012015837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.9e-05,-0.00087,-0.0007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.99,-0.157,-7.859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0741,0.7444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.980,-037.302,+001.244,+00.2894,+00.0741,+00.7444,-05.990,-00.157,-07.859,+00.000059,-00.000870,-00.000700*6A
"
1678914731.6699107,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31614610119631975,-0.049242355821887684,-0.9399229605585128,0.11904478697699307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000796,-0.001223,-0.000916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.936,-0.181,-7.849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0735,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.984,-037.303,+001.246,+00.2887,+00.0735,+00.7443,-05.936,-00.181,-07.849,+00.000796,-00.001223,-00.000916*6D
"
1678914732.6715271,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161339148023138,-0.04927150196301238,-0.9399223738818752,0.119069719418216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001954,-0.000456,-0.000614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.955,-0.157,-7.866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0777,0.7427,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.982,-037.302,+001.249,+00.2880,+00.0777,+00.7427,-05.955,-00.157,-07.866,+00.001954,-00.000456,-00.000614*6C
"
1678914733.6728225,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613226670160993,-0.04928514792305824,-0.9399225528804621,0.1190670346106739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000539,-0.001744,-0.000978,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.97,-0.198,-7.856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0714,0.7482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.983,-037.302,+001.251,+00.2887,+00.0714,+00.7482,-05.970,-00.198,-07.856,+00.000539,-00.001744,-00.000978*6C
"
1678914734.6746716,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161487590858173,-0.04928971516471578,-0.9399213253716453,0.1190310388893962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001029,-0.000909,0.000191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.004,-0.17,-7.84,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2886,0.0706,0.7436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.988,-037.304,+001.253,+00.2886,+00.0706,+00.7436,-06.004,-00.170,-07.840,+00.001029,-00.000909,+00.000191*6C
"
1678914735.6755836,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161580076067605,-0.04928249098779281,-0.93991897446942,0.11902802922217771,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00109,-0.001137,0.000123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.973,-0.17,-7.861,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2907,0.0706,0.7422,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.988,-037.305,+001.252,+00.2907,+00.0706,+00.7422,-05.973,-00.170,-07.861,-00.001090,-00.001137,+00.000123*61
"
1678914736.6767395,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31615990626064777,-0.04926877062169039,-0.9399214817441967,0.11900886551211096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000526,-0.000627,-0.000222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.95,-0.189,-7.851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0721,0.7435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.990,-037.305,+001.251,+00.2873,+00.0721,+00.7435,-05.950,-00.189,-07.851,-00.000526,-00.000627,-00.000222*64
"
1678914737.6780698,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31615108789419477,-0.049273236002680604,-0.9399248713007404,0.1190036728316739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.2e-05,-0.000829,0.000173,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.964,-0.14,-7.829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0699,0.7475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.991,-037.304,+001.252,+00.2893,+00.0699,+00.7475,-05.964,-00.140,-07.829,+00.000032,-00.000829,+00.000173*65
"
1678914738.6777766,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31615298617400284,-0.049259515705896,-0.9399273780696527,0.11898450907908037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.6e-05,-0.000888,6.5e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.97,-0.194,-7.84,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2873,0.0735,0.7481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.993,-037.304,+001.251,+00.2873,+00.0735,+00.7481,-05.970,-00.194,-07.840,-00.000076,-00.000888,+00.000065*6E
"
1678914739.6794133,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161611960057,-0.04926049355781669,-0.9399245970669036,0.11898425838448026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000451,0.000204,0.000393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.95,-0.167,-7.827,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0714,0.7474,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.993,-037.305,+001.251,+00.2887,+00.0714,+00.7474,-05.950,-00.167,-07.827,+00.000451,+00.000204,+00.000393*67
"
1678914740.6795106,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161597276976083,-0.0492714549613919,-0.9399231287588119,0.11899521978805551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000851,-0.000447,-6.4e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.171,-7.863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2853,0.0722,0.7473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.992,-037.305,+001.252,+00.2853,+00.0722,+00.7473,-05.969,-00.171,-07.863,+00.000851,-00.000447,-00.000064*65
"
1678914741.6864974,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161433080228299,-0.04926949915904755,-0.9399286907054227,0.11899572107344289,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000235,-0.00046,0.0004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.95,-0.158,-7.859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2907,0.0727,0.7467,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.992,-037.303,+001.252,+00.2907,+00.0727,+00.7467,-05.950,-00.158,-07.859,+00.000235,-00.000460,+00.000400*66
"
1678914742.6829884,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31615126649991776,-0.04927055149698061,-0.9399232241541324,0.11901731866153802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000176,-0.001822,-0.000291,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.952,-0.168,-7.84,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0742,0.7428,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.989,-037.304,+001.251,+00.2880,+00.0742,+00.7428,-05.952,-00.168,-07.840,-00.000176,-00.001822,-00.000291*66
"
1678914743.68331,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161518752027855,-0.049265108065071096,-0.9399226154512645,0.11902276209344761,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000578,-0.001081,4.8e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.968,-0.14,-7.878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0763,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.988,-037.304,+001.250,+00.2887,+00.0763,+00.7443,-05.968,-00.140,-07.878,-00.000578,-00.001081,+00.000048*6C
"
1678914744.6848176,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613459570454516,-0.04926866918207431,-0.9399260997120695,0.11903966866472644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000484,0.000764,0.000912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.978,-0.18,-7.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2866,0.0756,0.7435,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.986,-037.302,+001.250,+00.2866,+00.0756,+00.7435,-05.978,-00.180,-07.838,+00.000484,+00.000764,+00.000912*6C
"
1678914745.681651,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161352046188812,-0.04926322557959245,-0.9399254907977334,0.11904511226720813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001357,0.000534,0.000659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.96,-0.165,-7.824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0734,0.7451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.985,-037.302,+001.249,+00.2894,+00.0734,+00.7451,-05.960,-00.165,-07.824,-00.001357,+00.000534,+00.000659*6A
"
1678914746.6840663,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613617236332936,-0.04925241246051776,-0.9399215853273224,0.11907784775538707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.8e-05,-0.001683,0.001958,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.96,-0.152,-7.867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0742,0.7458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.980,-037.302,+001.246,+00.2880,+00.0742,+00.7458,-05.960,-00.152,-07.867,-00.000018,-00.001683,+00.001958*60
"
1678914747.6853447,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31613635197979234,-0.0492497277231833,-0.9399199367043966,0.11909149365804499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.4e-05,0.000307,0.000419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.969,-0.189,-7.828,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.29,0.0713,0.7452,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.978,-037.302,+001.245,+00.2900,+00.0713,+00.7452,-05.969,-00.189,-07.828,-00.000064,+00.000307,+00.000419*6B
"
1678914748.687213,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161302907982039,-0.04923495490051796,-0.9399279128712282,0.11905073314063955,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000305,-0.001053,0.001062,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.949,-0.163,-7.814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2879,0.072,0.7397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.983,-037.301,+001.245,+00.2879,+00.0720,+00.7397,-05.949,-00.163,-07.814,-00.000305,-00.001053,+00.001062*6C
"
1678914749.6881802,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612147174789074,-0.04923941993396152,-0.9399313027353593,0.11904554070911104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001281,0.000801,-0.000482,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.973,-0.158,-7.873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2886,0.072,0.739,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.984,-037.300,+001.246,+00.2886,+00.0720,+00.7390,-05.973,-00.158,-07.873,+00.001281,+00.000801,-00.000482*61
"
1678914750.689883,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612129235254255,-0.04924210503018726,-0.9399329506462031,0.11903189447823093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000267,-0.001053,-0.001573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.945,-0.143,-7.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2874,0.0721,0.7512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.986,-037.300,+001.247,+00.2874,+00.0721,+00.7512,-05.945,-00.143,-07.834,-00.000267,-00.001053,-00.001573*67
"
1678914751.691198,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612269028455936,-0.049228532419770835,-0.9399300841986908,0.11905642822330169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000199,-9.3e-05,0.000633,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.98,-0.166,-7.837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0756,0.7459,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.982,-037.300,+001.244,+00.2894,+00.0756,+00.7459,-05.980,-00.166,-07.837,-00.000199,-00.000093,+00.000633*62
"
1678914752.6923528,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161134414641711,-0.04923575605088765,-0.9399324351324421,0.11905943825574358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000654,0.000225,-0.001007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.939,-0.176,-7.845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0735,0.7481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.982,-037.299,+001.245,+00.2880,+00.0735,+00.7481,-05.939,-00.176,-07.845,-00.000654,+00.000225,-00.001007*68
"
1678914753.6941197,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161140508382528,-0.04923031220851734,-0.9399318257583604,0.119064882098114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000447,0.000667,-0.000603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.957,-0.165,-7.855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0742,0.7466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.299,+001.244,+00.2887,+00.0742,+00.7466,-05.957,-00.165,-07.855,+00.000447,+00.000667,-00.000603*68
"
1678914754.6949742,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3161127618833626,-0.049238588038143793,-0.9399287083249271,0.11908948941496379,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002272,-0.001478,0.000584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.968,-0.179,-7.868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2866,0.0735,0.7458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.978,-037.299,+001.244,+00.2866,+00.0735,+00.7458,-05.968,-00.179,-07.868,+00.002272,-00.001478,+00.000584*60
"
1678914755.696581,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31612079191790404,-0.04924225221140294,-0.939927576444937,0.11907559175873603,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001519,9.5e-05,0.000844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.97,-0.145,-7.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0748,0.7405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.980,-037.300,+001.245,+00.2893,+00.0748,+00.7405,-05.970,-00.145,-07.838,+00.001519,+00.000095,+00.000844*64
"
1678914756.69917,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31611993243032394,-0.049247769552555526,-0.9399254980406428,0.11909199657153795,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000354,-0.000836,-0.000868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.935,-0.165,-7.834,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2894,0.0734,0.7451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.978,-037.300,+001.245,+00.2894,+00.0734,+00.7451,-05.935,-00.165,-07.834,+00.000354,-00.000836,-00.000868*60
"
1678914757.6993074,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31610480192855966,-0.049237535779437965,-0.9399341766028066,0.11906789207035968,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000336,0.000317,0.000754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.967,-0.169,-7.851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2887,0.0735,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.981,-037.298,+001.245,+00.2887,+00.0735,+00.7443,-05.967,-00.169,-07.851,-00.000336,+00.000317,+00.000754*64
"
1678914758.6999714,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31609903038628046,-0.04921478084428542,-0.9399345186846403,0.1190899194742182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001034,0.001221,5.7e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.955,-0.17,-7.867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0749,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.977,-037.297,+001.241,+00.2880,+00.0749,+00.7443,-05.955,-00.170,-07.867,-00.001034,+00.001221,+00.000057*67
"
1678914759.6965024,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160750105722102,-0.04920639874635167,-0.9399422495434618,0.11909611890136779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00055,-0.001508,-0.001068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.951,-0.153,-7.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2907,0.0713,0.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.976,-037.294,+001.240,+00.2907,+00.0713,+00.7460,-05.951,-00.153,-07.807,+00.000550,-00.001508,-00.001068*66
"
1678914760.6968234,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.3160754399670106,-0.04920364046966916,-0.9399432888173722,0.11908791635331639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000293,-0.001599,0.000644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.95,-0.165,-7.838,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.288,0.0721,0.7443,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.977,-037.294,+001.240,+00.2880,+00.0721,+00.7443,-05.950,-00.165,-07.838,+00.000293,-00.001599,+00.000644*6E
"
1678914761.697619,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31608322047534665,-0.04920737812064058,-0.9399394693877268,0.11909586709682403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001107,-0.000157,-0.000885,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.958,-0.16,-7.829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2893,0.0706,0.7421,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.976,-037.295,+001.240,+00.2893,+00.0706,+00.7421,-05.958,-00.160,-07.829,+00.001107,-00.000157,-00.000885*6D
"
1678914762.6989713,0,1678914335,429456949,IMU1_Frame,0,0,0,,-0.31606906005715013,-0.04918632810137663,-0.9399442388778307,0.1191045011864312,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000263,-0.00111,0.001589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.953,-0.153,-7.869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.2886,0.0727,0.7436,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-165.974,-037.293,+001.237,+00.2886,+00.0727,+00.7436,-05.953,-00.153,-07.869,-00.000263,-00.001110,+00.001589*65
"
