Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_northing,UTM_easting,UTC,Zone,Letter
1676050162.2434285,0,62962,0,GPS1_FRAME,1.0393466666666666,-11.918238333333333,2.3,9.2,175184.88433437928,115029.30432519957,172922.0,29,N
1676050163.2588856,0,62963,0,GPS1_FRAME,1.03935,-11.918226666666667,2.3,9.3,175186.1843669315,115029.67203941144,172923.0,29,N
1676050164.2611682,0,62964,0,GPS1_FRAME,1.039355,-11.918216666666666,2.3,9.3,175187.2988998333,115030.22438331525,172924.0,29,N
1676050165.245037,0,62965,0,GPS1_FRAME,1.0393583333333334,-11.918205,2.3,9.3,175188.59893235698,115030.59209751929,172925.0,29,N
1676050166.2599607,0,62966,0,GPS1_FRAME,1.0393633333333334,-11.918194999999999,2.3,9.3,175189.71346523444,115031.14444141185,172926.0,29,N
1676050167.2592814,0,62967,0,GPS1_FRAME,1.0393666666666665,-11.918183333333333,2.3,9.4,175191.01349772973,115031.51215560804,172927.0,29,N
1676050168.2430294,0,62968,0,GPS1_FRAME,1.0393683333333332,-11.918171666666666,2.3,9.4,175192.31335964386,115031.69541180079,172928.0,29,N
1676050169.2446458,0,62969,0,GPS1_FRAME,1.0393700000000001,-11.918158333333334,2.3,9.4,175193.79889173142,115031.87849630824,172929.0,29,N
1676050170.260681,0,62970,0,GPS1_FRAME,1.0393700000000001,-11.918145,2.3,9.5,175195.28425323806,115031.87712282143,172930.0,29,N
1676050171.244559,0,62971,0,GPS1_FRAME,1.0393716666666668,-11.918133333333333,2.3,9.6,175196.5841151016,115032.06037901991,172931.0,29,N
1676050172.244364,0,62972,0,GPS1_FRAME,1.0393700000000001,-11.91812,2.3,9.6,175198.06930601108,115031.87454755063,172932.0,29,N
1676050173.245129,0,62973,0,GPS1_FRAME,1.0393700000000001,-11.918106666666667,2.3,9.7,175199.55466746393,115031.8731740819,172933.0,29,N
1676050174.2433562,0,62974,0,GPS1_FRAME,1.0393683333333332,-11.918095,2.3,9.7,175200.85418816027,115031.68751431402,172934.0,29,N
1676050175.2428756,0,62975,0,GPS1_FRAME,1.0393666666666665,-11.918081666666666,2.3,9.7,175202.3393790202,115031.50168287364,172935.0,29,N
1676050176.2612154,0,62976,0,GPS1_FRAME,1.0393649999999999,-11.91807,2.3,9.8,175203.63889969082,115031.31602312413,172936.0,29,N
1676050177.2461748,0,62977,0,GPS1_FRAME,1.0393649999999999,-11.918058333333333,2.3,9.8,175204.93859090802,115031.31482136513,172937.0,29,N
1676050178.2461586,0,62978,0,GPS1_FRAME,1.0393633333333334,-11.918048333333333,2.3,9.8,175206.05244138092,115031.12933330964,172938.0,29,N
1676050179.2447753,0,62979,0,GPS1_FRAME,1.0393616666666667,-11.918045000000001,2.3,9.8,175206.423611166,115030.94453197288,172939.0,29,N
