Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,Fix_quality
1677522282.6410754,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.7413895,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.8414288,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522282.940906,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.0411825,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.1413813,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.2413576,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.3424344,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.4413633,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.541218,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.6410503,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.7412899,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.842003,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522283.9416375,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522284.040923,0,182439,0,GPS1_FRAME,42.33634948730469,-71.08840942382812,43.29999923706055,1.0299999713897705,327953.34375,4689234.0,18:24:39,19.0,T,2.0
1677522284.1417825,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.2412534,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
1677522284.3414032,0,182440,0,GPS1_FRAME,42.33635330200195,-71.08840942382812,43.20000076293945,1.4299999475479126,327953.0625,4689234.5,18:24:40,19.0,T,2.0
